node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Gilmartin / Raymond V.,person,,,,,,,False,False,False,2,2.0,8,2.3666666666666667,0.2845953002610966,0.07646216350510039,0.0020071663081946954,0.00254780164376904,9.556338028169012,10.0,0.003830758467396089,0.003686016511634516,0.4642857142857143,13,6,19,6,4.0,262.0,297.0,313.0,343.0,316.0,349.0,322.0,331.0,8,1.83,10.0,50,11.47,11.78,204,46.79,13.745098039215685
Glasscock / Larry C.,person,,,,,,,False,False,False,2,2.0,7,2.1166666666666667,0.2807469414037347,0.07525675325796151,0.0017533504368010442,0.0034798528360692246,8.716535433070865,9.428571428571429,0.0029036194880860604,0.003011418689859994,0.5238095238095238,11,6,13,5,3.5,299.0,325.0,326.0,359.0,329.0,305.0,339.0,352.0,7,1.61,9.428571428571429,43,9.86,10.651162790697674,186,42.66,13.693548387096774
Glocer / Thomas H.,person,,,,,,,False,True,False,2,1.0,16,4.708333333333333,0.3452098178939034,0.09639619721423834,0.004102074709271729,0.006789802637635599,19.044247787610622,20.8125,0.061629009676744465,0.07299498460017464,0.6166666666666667,74,6,39,12,8.0,74.0,51.0,64.0,19.0,199.0,155.0,51.0,43.0,16,3.67,20.8125,124,28.44,15.443548387096774,352,80.73,12.221590909090908
Gold / Christina A.,person,,,,,,,False,False,False,2,2.0,8,2.5833333333333335,0.28038585209003214,0.08121449194374593,0.0025868482040809155,0.0076270485697882045,8.161290322580644,8.25,0.004592608773508274,0.005778519411272535,0.42857142857142855,12,6,14,5,4.0,262.0,265.0,327.0,265.0,272.0,124.0,310.0,299.0,8,1.83,8.25,41,9.4,12.073170731707316,190,43.58,14.105263157894736
Goldstone / Steven F.,person,,,,,,,False,False,False,2,2.0,9,2.8333333333333335,0.299039780521262,0.08667992047713717,0.0024429715324132575,0.004727003315266525,10.88235294117647,11.11111111111111,0.007936245034621061,0.013129698483350346,0.4444444444444444,16,7,22,7,4.5,220.0,229.0,251.0,136.0,285.0,244.0,247.0,190.0,9,2.06,11.11111111111111,60,13.76,15.083333333333334,256,58.72,13.51953125
Goode / David R.,person,,,,,,,False,False,False,3,3.0,17,4.266666666666667,0.3449367088607595,0.08513407966675345,0.008651408110777078,0.004476410586027798,14.164062500000002,15.529411764705882,0.044217012890518416,0.03606303606380275,0.38235294117647056,52,6,37,9,5.666666666666667,61.0,68.0,65.0,170.0,72.0,260.0,68.0,83.0,17,3.9,15.529411764705882,121,27.75,15.834710743801653,351,80.5,12.213675213675213
Gordon / Bruce S.,person,,,,,,,False,False,False,2,2.0,11,3.366666666666667,0.3011049723756906,0.08234183191690274,0.007378611918088737,0.009801144875488436,10.569306930693067,11.363636363636363,0.006110173261994656,0.005808312154853529,0.45454545454545453,25,7,22,7,5.5,142.0,129.0,243.0,236.0,94.0,61.0,280.0,297.0,11,2.52,11.363636363636363,62,14.22,13.17741935483871,257,58.94,13.357976653696499
Grant / Hugh,person,,,,,,,False,False,False,2,2.0,7,1.95,0.2723297938788257,0.07229315204775327,0.004272215129275776,0.0028579211923090435,9.094017094017095,9.571428571428571,0.0019817014427777695,0.0013026356166774475,0.5238095238095238,11,7,12,5,3.5,299.0,341.0,361.0,388.0,190.0,332.0,364.0,395.0,7,1.61,9.571428571428571,37,8.49,11.216216216216216,172,39.45,13.581395348837209
Gray / William H. III,person,,,,,,,True,False,False,4,4.0,21,4.185714285714286,0.35218093699515346,0.08348492101483963,0.015484728742335793,0.0021206494830348054,15.125142207053472,16.19047619047619,0.05466959007879532,0.042258876849332466,0.2857142857142857,60,6,32,8,5.25,35.0,70.0,50.0,203.0,31.0,362.0,55.0,72.0,21,4.82,16.19047619047619,142,32.57,15.154929577464788,353,80.96,11.96600566572238
Greco / Rosemarie B.,person,,,,,,,False,False,False,2,2.0,7,2.4166666666666665,0.2800256904303147,0.07957656506661799,0.0008141107535684196,0.006472882133274418,10.448275862068966,10.142857142857142,0.001600661267916137,0.0022081395709142573,0.6190476190476191,13,6,13,5,3.5,299.0,293.0,328.0,294.0,383.0,164.0,377.0,383.0,7,1.61,10.142857142857142,45,10.32,11.511111111111111,186,42.66,12.505376344086022
Greenberg / Jack M.,person,,,,,,,False,False,False,2,2.0,9,2.566666666666667,0.3096590909090909,0.08121449194374593,0.021440361555533118,0.018483523108641757,11.49350649350649,12.555555555555555,0.007237836124428544,0.0065222495585141255,0.5,18,6,18,6,4.5,220.0,272.0,199.0,265.0,13.0,4.0,258.0,284.0,9,2.06,12.555555555555555,70,16.06,12.885714285714286,277,63.53,12.935018050541517
Gross / Patrick W.,person,,,,,,,True,False,True,2,2.0,5,1.4999999999999998,0.27473219911783237,0.07753868041970478,0.007519301947704652,0.009072819679384985,6.944444444444445,7.0,0.0027956947040512067,0.003837983980481091,0.4,4,5,6,4,2.5,364.0,389.0,349.0,333.0,90.0,81.0,341.0,329.0,5,1.15,7.0,27,6.19,12.296296296296296,166,38.07,14.524096385542169
Gutierrez / Carlos M.,person,,,,,,,False,False,False,2,2.0,9,2.566666666666667,0.32659176029962544,0.08442522429484282,0.009007231240794718,0.007159419019589851,14.33116883116883,15.777777777777779,0.020251386802914422,0.018768708892352774,0.6111111111111112,22,7,22,7,4.5,220.0,272.0,118.0,186.0,68.0,138.0,135.0,149.0,9,2.06,15.777777777777779,97,22.25,16.443298969072163,328,75.23,12.564024390243903
Habermeyer / H. William Jr.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.2798459563543004,0.08042054781886931,0.00022641877785995867,0.0006147466895647848,10.6,10.6,0.007583841470760294,0.011570164230814877,0.5,5,7,12,5,2.5,364.0,367.0,330.0,281.0,405.0,404.0,252.0,210.0,5,1.15,10.6,34,7.8,19.235294117647058,201,46.1,14.587064676616915
Hackett / James P.,person,,,,,,,True,False,False,2,2.0,6,1.9999999999999998,0.20951465641518502,0.06205522345573584,0.001542340384656453,0.002322694412223042,6.000000000000001,6.0,7.96013280399082e-05,0.00021360730308069063,0.6666666666666666,10,7,12,5,3.0,336.0,338.0,433.0,431.0,339.0,355.0,433.0,431.0,6,1.38,6.0,12,2.75,5.833333333333333,30,6.88,8.633333333333333
Hackett / James T.,person,,,,,,,False,False,True,2,2.0,6,1.9166666666666663,0.26536822884966527,0.0776629853936587,0.0021672267937057677,0.004143977778112546,7.8695652173913055,8.0,0.0015468609541391697,0.0019403848704422967,0.4666666666666667,7,8,7,4,3.0,336.0,346.0,375.0,330.0,307.0,271.0,380.0,387.0,6,1.38,8.0,33,7.57,11.303030303030303,154,35.32,13.675324675324676
Hammergren / John H.,person,,,,,,,False,False,True,2,2.0,4,1.1666666666666665,0.25631981187536745,0.07006830052229811,0.001112361141238453,0.0014191309762331585,7.785714285714286,8.25,0.0038736354406830797,0.003468168581128572,0.3333333333333333,2,6,6,4,2.0,399.0,414.0,395.0,401.0,362.0,379.0,320.0,339.0,4,0.92,8.25,28,6.42,12.928571428571429,128,29.36,13.6328125
Hamre / John J.,person,,,,,,,False,False,True,2,2.0,7,2.333333333333333,0.27335423197492165,0.07831162999550965,0.00500425610707104,0.009118213210272681,6.571428571428573,6.571428571428571,0.0032752105856092514,0.004818750380892676,0.42857142857142855,9,6,7,4,3.5,299.0,302.0,356.0,320.0,146.0,79.0,331.0,314.0,7,1.61,6.571428571428571,27,6.19,13.407407407407407,166,38.07,14.590361445783133
Hance / James H. Jr.,person,,,,,,,True,False,False,4,4.0,16,3.1000000000000005,0.32659176029962544,0.08045764901273297,0.01674480410882779,0.0061092657035396675,10.150537634408602,10.4375,0.01652604207037169,0.011343512109129468,0.21666666666666667,26,6,24,7,4.0,74.0,179.0,118.0,279.0,26.0,179.0,161.0,214.0,16,3.67,10.4375,97,22.25,13.762886597938145,312,71.56,12.51923076923077
Hancock / Ellen M.,person,,,,,,,False,False,True,2,2.0,7,2.1999999999999997,0.2945945945945946,0.08425934872934583,0.002382386480251966,0.006842704321350318,10.878787878787879,11.285714285714286,0.005144313342174383,0.008250420804035366,0.5238095238095238,11,6,22,7,3.5,299.0,320.0,277.0,193.0,294.0,148.0,296.0,264.0,7,1.61,11.285714285714286,55,12.61,12.763636363636364,231,52.98,12.948051948051948
Hardis / Stephen R.,person,,,,,,,False,False,False,2,2.0,5,1.4166666666666665,0.2778840025493945,0.07361756015196286,0.0021788050404113733,0.00219139010660681,8.705882352941176,9.4,0.002007540660759709,0.00265693625688659,0.6,6,7,6,4,2.5,364.0,397.0,338.0,378.0,305.0,360.0,363.0,368.0,5,1.15,9.4,35,8.03,11.228571428571428,194,44.5,14.0
Harper / Conrad K.,person,,,,,,,False,False,True,2,2.0,8,2.375,0.3159420289855073,0.07525025888850535,0.003835974796500943,0.0040726429416717315,10.035087719298245,13.5,0.0135947818578255,0.0052699014091728,0.42857142857142855,12,6,15,5,4.0,262.0,296.0,163.0,360.0,208.0,278.0,196.0,308.0,8,1.83,13.5,82,18.81,15.682926829268293,293,67.2,12.853242320819113
Harrington / Richard J.,person,,,,,,,False,False,False,2,2.0,12,3.616666666666667,0.3087818696883853,0.08827102173032798,0.004399693373953091,0.008403207745188133,13.09216589861751,13.833333333333334,0.028861679158591703,0.042263301982195925,0.48484848484848486,32,6,24,7,6.0,115.0,118.0,205.0,107.0,184.0,99.0,96.0,71.0,12,2.75,13.833333333333334,71,16.28,15.014084507042254,270,61.93,12.851851851851851
Harrison / David D.,person,,,,,,,False,False,False,2,2.0,3,1.0,0.21854636591478696,0.06341818181818182,0.00028977950161355434,0.0005281631792229703,3.333333333333333,3.3333333333333335,0.00013517591911719947,0.00020262674698048552,0.3333333333333333,1,8,3,2,1.5,413.0,416.0,430.0,429.0,404.0,405.0,428.0,432.0,3,0.69,3.3333333333333335,8,1.83,8.375,40,9.17,13.125
Hart / Myra M.,person,,,,,,,False,False,False,2,2.0,8,2.4999999999999996,0.3103202846975089,0.08807191192808807,0.0036155248466527568,0.009501187588818086,11.133333333333335,11.25,0.012344398999121623,0.019646790129468558,0.4642857142857143,13,5,16,5,4.0,262.0,286.0,195.0,112.0,220.0,70.0,200.0,140.0,8,1.83,11.25,63,14.45,16.07936507936508,280,64.22,12.992857142857142
Hassan / Fred,person,,,,,,,False,False,False,2,2.0,10,3.166666666666667,0.30446927374301674,0.08750627195183142,0.005349665354730303,0.00831881998734594,10.26315789473684,10.4,0.007168136358049519,0.011527966095040072,0.4444444444444444,20,5,20,6,5.0,181.0,164.0,228.0,119.0,133.0,105.0,259.0,212.0,10,2.29,10.4,62,14.22,13.774193548387096,263,60.32,13.29277566539924
Hassell / Gerald L.,person,,,,,,,True,False,False,2,2.0,9,2.8333333333333335,0.28552717747216766,0.08072330052149228,0.002205463786276788,0.002516579375959318,11.705882352941176,11.666666666666666,0.002754670927294582,0.003443806540962289,0.7777777777777778,28,7,30,8,4.5,220.0,229.0,308.0,276.0,302.0,351.0,343.0,340.0,9,2.06,11.666666666666666,46,10.55,12.826086956521738,213,48.85,13.286384976525822
Hay / Lewis III,person,,,,,,,True,False,True,2,2.0,4,1.25,0.23203831825439064,0.06684553468761978,0.008649291182620037,0.007652670861307369,4.7333333333333325,4.75,0.0003027193605872029,0.00042959482856656924,0.3333333333333333,2,6,4,3,2.0,399.0,407.0,418.0,415.0,73.0,122.0,417.0,422.0,4,0.92,4.75,15,3.44,6.333333333333333,59,13.53,11.830508474576272
Haynes / Victoria F.,person,,,,,,,False,False,False,3,3.0,12,2.8666666666666667,0.3011049723756906,0.07824838478104809,0.007412774817268159,0.006817814334423001,8.80232558139535,9.083333333333334,0.0063382360882263305,0.005759282484405929,0.2878787878787879,19,6,18,6,4.0,115.0,221.0,243.0,322.0,92.0,152.0,275.0,300.0,12,2.75,9.083333333333334,62,14.22,13.53225806451613,255,58.49,13.047058823529412
Heard / Marian L.,person,,,,,,,False,False,False,2,2.0,7,2.25,0.26930203829524396,0.0783726294975883,0.002263482758509475,0.006897885469540008,8.777777777777777,8.857142857142858,0.0016396903072581693,0.0026006103850028297,0.42857142857142855,9,7,18,6,3.5,299.0,312.0,369.0,318.0,299.0,146.0,375.0,371.0,7,1.61,8.857142857142858,32,7.34,11.21875,156,35.78,14.416666666666666
Hellman / Peter S.,person,,,,,,,False,False,False,2,2.0,4,1.25,0.2713130056004978,0.07680789218708711,0.00043208593786960833,0.0017395163274631787,8.533333333333333,8.75,0.003438531792325248,0.004063034925508415,0.5,3,7,6,4,2.0,399.0,407.0,364.0,340.0,397.0,371.0,327.0,327.0,4,0.92,8.75,28,6.42,13.642857142857142,163,37.39,14.742331288343559
Hennessy / John L.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.25692398350029466,0.07865776655240844,0.0009798197325832096,0.002761269539978809,6.6,6.6,0.0014370059576344523,0.0030777123058459473,0.4,4,7,9,4,2.5,364.0,367.0,393.0,313.0,375.0,337.0,382.0,349.0,5,1.15,6.6,25,5.73,11.44,127,29.13,14.078740157480315
Henney / Jane E.,person,,,,,,,False,False,False,2,2.0,2,0.5833333333333333,0.26715686274509803,0.0667432070417145,0.0016620579028210555,0.0006611831698829484,9.714285714285715,11.0,0.004897688046020415,0.00407901980340984,0.0,0,7,2,2,1.0,426.0,431.0,374.0,416.0,332.0,403.0,302.0,326.0,2,0.46,11.0,22,5.05,21.818181818181817,162,37.16,14.444444444444445
Herman / Alexis M.,person,,,,,,,False,False,False,3,3.0,9,2.1166666666666663,0.30532212885154064,0.0790284574950154,0.0026406261939961465,0.0028982862018293847,12.590551181102365,13.0,0.013711220544570113,0.013850010569640163,0.4722222222222222,17,7,23,7,3.0,220.0,329.0,225.0,304.0,265.0,330.0,194.0,186.0,9,2.06,13.0,67,15.37,16.82089552238806,272,62.39,13.463235294117647
Hernandez / Enrique Jr.,person,,,,,,,True,False,False,3,3.0,20,4.816666666666667,0.34330708661417325,0.089702705482975,0.013182336181716305,0.008544886429258464,14.314878892733562,14.5,0.02179080068431571,0.02143955491957849,0.34210526315789475,65,6,31,8,6.666666666666667,43.0,47.0,70.0,91.0,38.0,94.0,122.0,132.0,20,4.59,14.5,127,29.13,14.188976377952756,341,78.21,12.240469208211143
Herringer / Frank C.,person,,,,,,,False,False,False,2,2.0,7,2.083333333333333,0.29479377958079783,0.08078562164165277,0.0072405231633897406,0.007274501542138362,11.280000000000001,11.714285714285714,0.008908464279996541,0.010778692048756986,0.5238095238095238,11,7,12,5,3.5,299.0,331.0,276.0,273.0,98.0,132.0,237.0,219.0,7,1.61,11.714285714285714,52,11.93,16.846153846153847,241,55.28,13.257261410788383
Hess / John B.,person,,,,,,,False,False,True,2,2.0,9,2.7,0.30639494026704145,0.0823262839879154,0.00259182755877784,0.004622331691297208,11.216049382716049,12.333333333333334,0.014920116499574832,0.012086934434390125,0.4722222222222222,17,7,22,7,4.5,220.0,246.0,221.0,237.0,271.0,251.0,169.0,202.0,9,2.06,12.333333333333334,65,14.91,16.953846153846154,274,62.84,13.255474452554745
Hickey / William V.,person,,,,,,,False,True,True,2,1.0,7,2.0416666666666665,0.31366906474820144,0.07386700550614146,0.002425026568821,0.0027002204446051332,9.83673469387755,13.857142857142858,0.014335934428580275,0.0058320273126993135,0.42857142857142855,9,6,13,5,3.5,299.0,333.0,172.0,374.0,289.0,340.0,182.0,296.0,7,1.61,13.857142857142858,76,17.43,16.63157894736842,293,67.2,12.965870307167236
Hill / Bonnie G.,person,,,,,,,False,False,False,2,2.0,8,3.2499999999999996,0.29222520107238603,0.08198057035412097,0.0015625043247801931,0.002855870739451884,9.0,9.375,0.005543572925189797,0.010655626950002587,0.5714285714285714,16,7,19,6,4.0,262.0,158.0,288.0,243.0,336.0,333.0,288.0,222.0,8,1.83,9.375,41,9.4,15.073170731707316,237,54.36,13.632911392405063
Hill / Janet,person,,,,,,,False,False,False,2,2.0,5,1.45,0.27301189730745146,0.0717931829408859,0.0,0.0,10.425287356321839,11.2,0.0022838087606835084,0.002057196024309835,1.0,10,6,12,5,2.5,364.0,394.0,359.0,396.0,412.0,411.0,356.0,386.0,5,1.15,11.2,36,8.26,10.583333333333334,163,37.39,14.07361963190184
Hockfield / Susan,person,,,,,,,False,True,True,2,1.0,10,2.95,0.3201174743024963,0.08813719214312185,0.0027851235088029863,0.004022617598226583,16.966101694915253,17.7,0.03033936095170589,0.043395534349044876,0.8,36,7,36,9,5.0,181.0,204.0,145.0,111.0,258.0,279.0,92.0,68.0,10,2.29,17.7,96,22.02,17.864583333333332,303,69.5,12.71947194719472
Holiday / Edith E.,person,,,,,,,False,False,False,2,2.0,11,3.2,0.29579375848032563,0.08189331329827197,0.0027758465671579237,0.004132507795905452,10.958333333333332,11.454545454545455,0.007270591896152259,0.00585819447335102,0.509090909090909,28,7,23,7,5.5,142.0,161.0,271.0,245.0,259.0,274.0,256.0,292.0,11,2.52,11.454545454545455,52,11.93,12.711538461538462,245,56.19,13.19591836734694
Holliday / Charles O. Jr.,person,,,,,,,True,False,False,4,4.0,20,3.6857142857142864,0.359439406430338,0.08163265306122448,0.02491454032239867,0.0056583836740432755,13.435400516795863,14.1,0.032555060169241666,0.018995410751217592,0.2789473684210526,53,6,27,7,5.0,43.0,113.0,41.0,252.0,7.0,199.0,88.0,148.0,20,4.59,14.1,143,32.8,15.013986013986013,375,86.01,11.861333333333333
Hooper / Michele J.,person,,,,,,,False,False,False,2,2.0,6,1.7,0.27629911280101394,0.07342539575614684,0.0009620849435039145,0.0017361895723173794,10.431372549019606,11.0,0.002061173754373815,0.0014454903978522913,0.6666666666666666,10,7,12,5,3.0,336.0,361.0,345.0,380.0,376.0,372.0,360.0,393.0,6,1.38,11.0,39,8.94,11.435897435897436,187,42.89,13.582887700534759
Hoover / R. David,person,,,,,,,False,True,False,3,2.0,12,2.8666666666666663,0.3157132512671977,0.08179345277178501,0.00685042170492008,0.006445083850968069,10.38953488372093,11.083333333333334,0.022931743882186023,0.01925279657243763,0.3181818181818182,21,7,19,6,4.0,115.0,227.0,164.0,247.0,105.0,166.0,116.0,144.0,12,2.75,11.083333333333334,82,18.81,17.23170731707317,296,67.89,13.04391891891892
Hope / Judith Richards,person,,,,,,,False,False,True,2,2.0,9,2.9166666666666665,0.2784163473818646,0.07870746457261486,0.0025594056147730344,0.006011928157609905,7.914285714285713,8.0,0.0031849816563962827,0.0036437109607165646,0.4444444444444444,16,6,19,6,4.5,220.0,210.0,337.0,312.0,276.0,184.0,332.0,335.0,9,2.06,8.0,40,9.17,11.875,193,44.27,14.05699481865285
Horner / Constance J.,person,,,,,,,False,False,False,2,2.0,10,3.2500000000000004,0.3224852071005917,0.0920413763985645,0.002402730495506411,0.0094879433371999,14.256410256410254,14.4,0.013949582059820144,0.016967183412105544,0.5555555555555556,25,6,24,7,5.0,181.0,153.0,136.0,65.0,291.0,71.0,188.0,161.0,10,2.29,14.4,87,19.95,14.701149425287356,313,71.79,12.437699680511182
Hunt / Ray Lee,person,,,,,,,False,False,False,2,2.0,9,2.9166666666666665,0.2868421052631579,0.08341836734693879,0.004699365665689776,0.006636123288290325,10.371428571428572,10.777777777777779,0.007118887742349789,0.009114113725405267,0.6111111111111112,22,7,22,7,4.5,220.0,210.0,303.0,207.0,160.0,162.0,260.0,248.0,9,2.06,10.777777777777779,50,11.47,13.64,226,51.83,13.557522123893806
IbargÃ¼en / Alberto,person,,,,,,,False,True,False,3,2.0,25,5.777777777777779,0.3567921440261866,0.09344192027432491,0.0201859584452767,0.014314115150084775,15.89134615384615,17.0,0.06595637640812187,0.06057813047224293,0.35333333333333333,106,6,39,12,8.333333333333334,19.0,25.0,45.0,47.0,16.0,20.0,46.0,51.0,25,5.73,17.0,147,33.72,14.401360544217686,364,83.49,12.043956043956044
Icahn / Carl C.,person,,,,,,,False,False,False,2,2.0,2,0.6666666666666666,0.22474226804123712,0.06570553071783795,0.0006981504164802747,0.0012795076904535936,5.5,5.5,0.00020240648208835182,0.00034893786893213025,0.0,0,7,2,2,1.0,426.0,426.0,423.0,424.0,387.0,385.0,424.0,423.0,2,0.46,5.5,11,2.52,11.090909090909092,59,13.53,12.35593220338983
Immelt / Jeffrey R.,person,,,,,,,False,True,False,2,1.0,26,7.133333333333333,0.3720136518771331,0.10110535672876245,0.010280732389420658,0.014905417821425423,23.15654205607477,24.03846153846154,0.16911246583957582,0.2002960135515006,0.5353846153846153,174,6,43,17,13.0,16.0,7.0,16.0,4.0,57.0,17.0,11.0,3.0,26,5.96,24.03846153846154,181,41.51,15.160220994475138,375,86.01,11.786666666666667
Ingram / Martha,person,,,,,,,True,False,False,2,2.0,4,1.3333333333333333,0.22404933196300103,0.06669896229060962,0.0006918861512248644,0.0013410212761683817,5.0,5.0,0.0001642207637065703,0.00034081894124279123,0.5,3,7,6,4,2.0,399.0,401.0,424.0,417.0,388.0,382.0,426.0,425.0,4,0.92,5.0,14,3.21,6.214285714285714,49,11.24,11.122448979591837
Ingram / Orrin H. II,person,,,,,,,False,False,False,2,2.0,6,1.9166666666666663,0.2586002372479241,0.07389830508474576,0.0046451456426964115,0.005656693477003508,6.086956521739132,6.333333333333333,0.0012676568210264597,0.0018337846435283179,0.4,6,7,7,4,3.0,336.0,346.0,386.0,373.0,164.0,200.0,389.0,391.0,6,1.38,6.333333333333333,25,5.73,10.16,130,29.82,14.053846153846154
Jackson / Jeanne P.,person,,,,,,,False,False,False,2,2.0,8,2.333333333333333,0.287598944591029,0.08076068164979008,0.005019262643568291,0.005482291619589944,12.750000000000002,13.125,0.003910021922756616,0.004833741226062387,0.75,21,6,22,7,4.0,262.0,302.0,302.0,274.0,144.0,209.0,319.0,313.0,8,1.83,13.125,55,12.61,12.709090909090909,211,48.39,13.056872037914692
Jackson / Shirley Ann,person,,,,,,,False,True,False,7,5.0,54,6.982539682539683,0.4295566502463054,0.08338380135785549,0.09305074043032696,0.00027997469155330594,18.72198226869743,18.537037037037038,0.2083068979206608,0.10724814058757547,0.19566736547868624,280,5,42,16,7.714285714285714,1.0,8.0,1.0,209.0,1.0,410.0,2.0,23.0,54,12.39,18.537037037037038,261,59.86,13.314176245210728,415,95.18,11.204819277108435
James / Donald M.,person,,,,,,,True,False,True,2,2.0,10,3.0,0.3048951048951049,0.08579299488390398,0.0006473494780426357,0.0009101591227500748,15.249999999999998,15.9,0.018438036614627732,0.02294230130649886,0.6888888888888889,31,6,31,8,5.0,181.0,190.0,227.0,153.0,390.0,397.0,145.0,125.0,10,2.29,15.9,68,15.6,16.235294117647058,267,61.24,13.097378277153558
James / Donna A.,person,,,,,,,False,False,False,2,2.0,6,1.833333333333333,0.2742138364779874,0.07951367781155015,0.0013518376255755107,0.0037536822557385665,8.90909090909091,9.166666666666666,0.005032522640326415,0.00802818847868867,0.4666666666666667,7,7,12,5,3.0,336.0,352.0,351.0,296.0,352.0,287.0,301.0,266.0,6,1.38,9.166666666666666,33,7.57,13.484848484848484,175,40.14,14.754285714285714
Jenness / James M.,person,,,,,,,False,False,False,2,2.0,10,3.1166666666666667,0.29842573579739906,0.08177044261065267,0.00515833785017095,0.008230259464837124,9.395721925133689,9.9,0.004477541662992386,0.004628764014929338,0.4888888888888889,22,6,19,6,5.0,181.0,177.0,257.0,248.0,137.0,107.0,311.0,318.0,10,2.29,9.9,52,11.93,12.576923076923077,244,55.96,13.102459016393443
Jobs / Steven P.,person,,,,,,,False,False,False,2,2.0,9,2.75,0.3055360896986685,0.08655659596995667,0.00226717130746449,0.005016868113198388,12.84848484848485,13.444444444444445,0.01307068188525773,0.015011615053423721,0.5,18,7,22,7,4.5,220.0,239.0,224.0,140.0,298.0,224.0,198.0,176.0,9,2.06,13.444444444444445,77,17.66,15.61038961038961,263,60.32,13.288973384030419
Joerres / Jeffrey A.,person,,,,,,,False,False,False,2,2.0,3,1.0,0.23877327491785322,0.06659030164184804,0.0,0.0,7.666666666666666,7.666666666666667,0.0004041725237086131,0.0005496390296303802,1.0,3,7,4,3,1.5,413.0,416.0,409.0,419.0,412.0,411.0,412.0,418.0,3,0.69,7.666666666666667,13,2.98,11.076923076923077,73,16.74,12.63013698630137
Johns / Michael M. E.,person,,,,,,,False,False,False,2,2.0,8,2.6666666666666665,0.2847811887655127,0.08814610148931867,0.012222291887338704,0.017270735364193456,10.124999999999998,10.125,0.005700576157084145,0.012111470654690542,0.5714285714285714,16,6,18,6,4.0,262.0,254.0,312.0,110.0,43.0,8.0,285.0,201.0,8,1.83,10.125,45,10.32,13.644444444444444,198,45.41,14.06060606060606
Johnson / James A.,person,,,,,,,True,False,True,2,2.0,11,3.3333333333333335,0.3241635687732342,0.09543613877640364,0.00440521879738425,0.00904350632892566,13.474999999999998,13.727272727272727,0.012202477404695024,0.019563686278415145,0.45454545454545453,25,6,27,7,5.5,142.0,137.0,126.0,29.0,183.0,82.0,203.0,141.0,11,2.52,13.727272727272727,90,20.64,14.8,312,71.56,12.621794871794872
Johnson / Suzanne Nora,person,,,,,,,False,True,True,3,2.0,26,5.811111111111111,0.3688663282571912,0.09351206434316355,0.019919947927992482,0.013162639790289265,18.97227533460803,20.384615384615383,0.10456907842287735,0.08427366594133676,0.4461538461538462,145,6,41,16,8.666666666666666,16.0,24.0,20.0,46.0,18.0,28.0,29.0,36.0,26,5.96,20.384615384615383,176,40.37,13.960227272727273,371,85.09,11.89487870619946
Johnson / Thomas S.,person,,,,,,,True,False,False,2,2.0,6,1.9166666666666665,0.25952380952380955,0.07360099034971725,0.0024323000850495144,0.004223359595868293,6.000000000000001,6.166666666666667,0.0013417666158179978,0.0018701102915232137,0.4666666666666667,7,6,7,4,3.0,336.0,343.0,384.0,379.0,288.0,263.0,386.0,389.0,6,1.38,6.166666666666667,23,5.28,10.0,129,29.59,15.170542635658915
Johnson / William R.,person,,,,,,,False,False,False,3,3.0,13,2.8333333333333335,0.3300529901589705,0.08127504893279895,0.008241394156999055,0.004754627746560681,13.205882352941178,13.76923076923077,0.019471425871588885,0.012805581121739844,0.358974358974359,28,7,24,7,4.333333333333333,99.0,229.0,106.0,262.0,79.0,239.0,138.0,194.0,13,2.98,13.76923076923077,97,22.25,14.8659793814433,328,75.23,12.332317073170731
Jones / Dale E.,person,,,,,,,False,False,False,2,2.0,7,3.0,0.22404933196300103,0.06720616570327553,0.0018189657863618392,0.0031356803296063002,6.333333333333332,6.142857142857143,0.0001001657801460647,0.0003141422009722225,0.6190476190476191,13,7,13,5,3.5,299.0,190.0,424.0,413.0,325.0,317.0,430.0,426.0,7,1.61,6.142857142857143,15,3.44,6.2,45,10.32,9.511111111111111
Jones / W. Steven,person,,,,,,,False,False,False,2,2.0,7,2.25,0.306826178747361,0.08692185007974482,0.001953308844911048,0.004178994491395629,12.111111111111109,12.714285714285714,0.017248774316976453,0.02207505562188155,0.42857142857142855,9,6,14,5,3.5,299.0,312.0,216.0,127.0,318.0,270.0,150.0,129.0,7,1.61,12.714285714285714,68,15.6,19.808823529411764,275,63.07,13.341818181818182
Juliber / Lois D.,person,,,,,,,True,False,False,3,3.0,16,3.7166666666666672,0.34824281150159747,0.0918378093733544,0.011472466608361048,0.006251461870292077,13.717488789237665,14.0,0.033629514358755525,0.035521000849320965,0.3,36,5,27,7,5.333333333333333,74.0,109.0,56.0,71.0,48.0,174.0,86.0,84.0,16,3.67,14.0,126,28.9,15.174603174603174,355,81.42,12.126760563380282
